original_filename,src_ratio,src_format,com_ratio,com_format,metric,score
tadej-skofic-571573-unsplash,10,jpg,20,bpg,SSIM,0.9738683159845894
tadej-skofic-571573-unsplash,10,jpg,20,bpg,SCC,0.3310514521069361
tadej-skofic-571573-unsplash,10,jpg,20,bpg,SAM,0.014484499342541526
tadej-skofic-571573-unsplash,10,jpg,20,bpg,VIFP,0.9599212319525217
tadej-skofic-571573-unsplash,10,jpg,20,jp2,PSNR,41.3450334675703
tadej-skofic-571573-unsplash,10,jpg,20,jp2,UQI,0.997219752848791
tadej-skofic-571573-unsplash,10,jpg,20,jp2,SSIM,0.9612476244808709
tadej-skofic-571573-unsplash,10,jpg,20,jp2,SCC,0.20555412457522235
tadej-skofic-571573-unsplash,10,jpg,20,jp2,SAM,0.01849662932091748
tadej-skofic-571573-unsplash,10,jpg,20,jp2,VIFP,0.9165463428273056
tadej-skofic-571573-unsplash,10,jpg,20,jpg,PSNR,41.7992451503781
tadej-skofic-571573-unsplash,10,jpg,20,jpg,UQI,0.9977465884363698
tadej-skofic-571573-unsplash,10,jpg,20,jpg,SSIM,0.9648426809693414
tadej-skofic-571573-unsplash,10,jpg,20,jpg,SCC,0.32921534678645525
tadej-skofic-571573-unsplash,10,jpg,20,jpg,SAM,0.018100597963621637
tadej-skofic-571573-unsplash,10,jpg,20,jpg,VIFP,0.9521730313207298
tadej-skofic-571573-unsplash,10,jpg,20,jxr,PSNR,41.35560753838719
tadej-skofic-571573-unsplash,10,jpg,20,jxr,UQI,0.9975380265798779
tadej-skofic-571573-unsplash,10,jpg,20,jxr,SSIM,0.955267723309159
tadej-skofic-571573-unsplash,10,jpg,20,jxr,SCC,0.19898530310349363
tadej-skofic-571573-unsplash,10,jpg,20,jxr,SAM,0.019060219851680785
tadej-skofic-571573-unsplash,10,jpg,20,jxr,VIFP,0.9426415090381213
tadej-skofic-571573-unsplash,10,jpg,40,bpg,PSNR,42.21005358188968
tadej-skofic-571573-unsplash,10,jpg,40,bpg,UQI,0.997848824078206
tadej-skofic-571573-unsplash,10,jpg,40,bpg,SSIM,0.9642455041570773
tadej-skofic-571573-unsplash,10,jpg,40,bpg,SCC,0.21289628706113
tadej-skofic-571573-unsplash,10,jpg,40,bpg,SAM,0.017246703905185855
tadej-skofic-571573-unsplash,10,jpg,40,bpg,VIFP,0.9494309855164673
tadej-skofic-571573-unsplash,10,jpg,40,jp2,PSNR,40.69871001601846
tadej-skofic-571573-unsplash,10,jpg,40,jp2,UQI,0.9968222557790681
