original_filename,src_ratio,src_format,com_ratio,com_format,metric,score
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jpg,SCC,0.019679306113453678
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jpg,SAM,0.11655110528914607
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jpg,VIFP,0.735911691986362
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jxr,PSNR,34.50176014621954
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jxr,UQI,0.994084486026535
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jxr,SSIM,0.8999103665751994
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jxr,SCC,0.0605466655484557
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jxr,SAM,0.04109761591149428
tadej-skofic-571573-unsplash-shrinked,30,jp2,60,jxr,VIFP,0.89451349670141
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,bpg,PSNR,36.8445615731376
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,bpg,UQI,0.9958647717340586
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,bpg,SSIM,0.9458726862809463
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,bpg,SCC,0.11103214155866366
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,bpg,SAM,0.0314522372514251
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,bpg,VIFP,0.9158865815506982
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jp2,PSNR,37.34929512461062
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jp2,UQI,0.9964407412483025
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jp2,SSIM,0.9546167015926859
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jp2,SCC,0.4644573106041296
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jp2,SAM,0.02986975677825715
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jp2,VIFP,0.9130543483311411
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jpg,PSNR,23.937651843602012
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jpg,UQI,0.8934087811028409
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jpg,SSIM,0.6763516881114754
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jpg,SCC,0.011685915742937827
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jpg,SAM,0.1380330970912893
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jpg,VIFP,0.6707492506446816
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jxr,PSNR,33.38207225579944
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jxr,UQI,0.9932459771659925
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jxr,SSIM,0.8809117199492085
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jxr,SCC,0.04363129681986239
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jxr,SAM,0.04682108615568448
tadej-skofic-571573-unsplash-shrinked,30,jp2,80,jxr,VIFP,0.8935191509690785
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,bpg,PSNR,36.409821623122134
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,bpg,UQI,0.9949373356816227
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,bpg,SSIM,0.9324925836239005
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,bpg,SCC,0.1680882257100275
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,bpg,SAM,0.033575075038715714
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,bpg,VIFP,0.9216403454215708
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,jp2,PSNR,35.897280901024885
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,jp2,UQI,0.9940020954480667
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,jp2,SSIM,0.9253393703706371
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,jp2,SCC,0.1497007782914876
tadej-skofic-571573-unsplash-shrinked,30,jpg,20,jp2,SAM,0.03539693800100612
